X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
CD59	0.477828812	0.148897366	-0.259105409	0.298474564	0.05459297	-0.068665704	-0.067616769	0.146167929	0.248310716	0.208691256	-0.151353622	0.106007066	0.331664714	-0.139244315	0.182532741	0.078766882	-0.071014752	0.263674837	0.366659918	0.079108113	0.533647619	0.166783731	0.221636026	-0.122796912	-0.378269809	-0.230650491	-0.120278463	0.075259644	-0.059696213	0.332370805	-0.500700526	0.03160012	-0.521816172	-0.251159747	-0.109849597	0.00279287	-0.497030556	-0.512911564	-0.308048981	0.012289943	-0.300714842	-0.600965741	-0.205785577	-0.225579394	-0.200609957	-0.168009925	-0.577983405	0.220920416	0.173436969	0.11847561	-0.624007432	-0.069784377	0.004770158	0.054550582	-0.293265071	0.070038928	-0.257351114	-0.34322316	0.359363383	0.12079806	0.084380536	0.024337253	0.235960352	-0.251008454	0.126644151	-0.040698604	0.395921079	0.021537187	0.070454637	-0.230029229	0.138699642	0.335263628	0.049986536	0.497950676	0.386349831	0.004758289	0.206349746	-0.11131237	-0.05559488	-0.352279408	0.114258296	-0.07055018	0.206444617	-0.011075595	-0.0896286	0.268077256	0.062382964	0.095746177	0.027796616	-0.393858279	-0.031313881	-0.28267859	-0.18770232	-0.223123427	-0.135095098	-0.269134766	-0.013526637	0.012318998	0.171443516	-0.107855231
MATN2	-0.523538445	1.379414628	0.502481301	-0.641898332	-0.271738497	0.102577184	-0.213190709	1.245963567	-0.335889989	1.423297463	0.817056046	-0.847783873	-0.256222229	0.459431087	0.604577176	0.260196314	0.299627407	0.020103843	-0.298517236	-0.555131915	-0.044809904	0.909271237	0.069454787	-0.817197829	0.697600606	0.315924228	-0.273198574	0.594878263	-0.019417757	0.368897031	0.018986392	-0.420015861	-0.674875271	1.236192287	-0.5660339	-0.703793903	0.202287704	-0.175318099	0.298430415	0.628526711	-0.022139298	-0.266022933	0.722853425	0.396942942	-0.584937199	-0.462822003	-0.107438593	0.292972276	-0.605540586	-0.070675266	0.233101861	0.401286207	-0.113666184	0.335131161	-0.425296449	-0.187959386	0.019244912	-0.534672088	-0.276147799	-0.141426896	0.497233731	-0.082552824	-0.223221017	-0.413238411	0.415561282	-0.127147712	-0.258564132	0.956382963	-0.494692915	0.252562396	-0.15251517	0.24092645	0.475660183	-0.423029189	-0.977067723	0.180464569	-0.702174172	-0.141996756	0.366498305	0.577489259	-0.583614465	-0.070684241	-0.166031943	-0.035853036	-0.32957482	-0.38842887	-0.724967356	-0.536751629	-0.050717697	-0.190678531	0.539004648	0.242111068	-0.058810597	0.448969508	0.075806778	-0.040206022	0.15358093	-0.346748267	-0.241146359	0.12407665
MYO1B	0.267650195	0.023758937	0.075707667	0.11580915	0.012334978	-0.094943002	0.034139304	0.154378848	0.17509281	-0.060972133	-0.128570372	0.0834839	0.325864053	-0.335738258	-0.214209192	0.036824953	0.046220805	0.037376872	0.050392694	0.060164263	0.172212646	-0.134153971	0.1900965	0.172573746	-0.530692876	-0.066164492	0.13407894	0.078171449	-0.164483971	-0.015088673	-0.479948273	0.173610108	-0.330650272	-0.240065703	-0.149951077	-0.107742597	-0.53480391	-0.182958411	-0.072549589	-0.088085281	-0.125223398	-0.528289566	-0.209093267	-0.312095345	-0.493649402	-0.001008268	-0.256013657	0.150366469	0.122113843	-0.144211801	-0.1262072	-0.107422057	0.160100906	-0.081903221	-0.015442156	0.249079255	-0.107786615	-0.121570342	0.392412368	-0.215381237	-0.026994535	0.102376385	0.375872732	-0.257122522	-0.041487501	-0.012316046	0.120885749	0.172156881	0.078924932	-0.31756745	0.22935916	0.300483604	-0.167121588	0.168312109	0.430047422	-0.077527791	0.179297196	0.186118911	-0.185728457	-0.437676566	0.265406518	-0.110007352	0.086102842	0.154600401	-0.243883331	-0.000794904	0.145766528	0.431370691	0.149344495	-0.219099667	0.115758031	-0.206326216	-0.111476716	-0.041133198	0.016981637	-0.073414603	-0.213484712	0.04026742	0.154943882	-0.18804109
FAM3C	0.397309261	0.256996825	0.038378973	0.18134524	0.140092434	0.066971004	-0.204953168	0.06162256	0.177245407	0.357036784	-0.080796836	-0.014956599	0.603943702	-0.320680272	0.136168241	0.200544214	0.043356187	0.179965781	0.389897832	-0.103220503	0.478542024	-0.198822841	-0.042407929	0.035048323	-0.288289098	-0.350024662	-0.07737454	-0.103998995	-0.271983358	0.066211427	-0.571780382	0.135585764	-0.564268636	-0.013200509	-0.135847037	-0.192806312	-0.229927979	-0.228204337	0.150051547	0.336526324	0.021388068	-0.478876375	-0.340596483	0.107487481	-0.439975191	0.018752433	-0.28236465	0.114497082	2.08E-05	0.195919841	-0.339735113	0.042632413	0.071002864	0.094858946	-0.363883245	0.050491337	-0.341693441	-0.263648916	-0.048141429	0.261355175	0.237091346	-0.235847257	0.425778383	-0.210472458	-0.000614453	0.015458913	0.346552454	0.296901487	-0.175658595	-0.4302011	0.017492396	-0.104822366	-0.136123231	0.428867669	0.391517766	-0.053306701	-0.04663403	-0.224694553	-0.16920372	-0.038375757	0.3167335	0.168335077	0.071012266	-0.026806048	-0.431994215	-0.100579158	0.137325363	-0.019336013	0.067690825	-0.455436274	0.059648535	-0.041644045	-0.168268446	-0.062517139	-0.081366597	-0.139748145	-0.290999955	0.096670771	0.109357192	-0.116029232
RFTN2	-0.388146131	-0.344315037	0.927232523	-0.268881313	-0.264006745	0.42991825	0.020221898	-0.03438792	-0.087115652	-0.379405739	0.781543806	-0.171501592	-0.33649073	0.752027187	0.847484265	0.455878958	0.747304053	-0.051472527	-0.383202338	-0.063925724	0.183160556	0.034366515	0.546701094	0.344979848	-0.494813673	-0.43342608	-0.243607826	-0.168903497	0.264477787	0.697125145	-0.228224261	-0.230974062	-0.187703753	-0.574395414	-0.874385158	-0.008117461	-0.417239221	-0.233037599	-0.300356291	-0.450787692	0.162082264	0.016529205	0.449775585	-0.348512935	-0.241353287	-0.244259939	-0.247754699	-0.355779571	-0.721350372	0.166306413	0.627722191	-0.631754466	-0.026191616	-0.597863087	-0.182902902	0.003870734	0.310698026	0.028763712	0.115339571	0.163689412	0.785388315	-0.102053254	-0.10456681	-0.303730886	-0.327044826	-0.207183597	0.065622347	0.071702278	-0.011171442	0.042522166	-0.012941425	0.439079648	0.384581948	0.404907632	-0.163435053	0.483518558	0.395487662	-0.122143521	-0.204626696	-0.284079188	0.573255324	-0.142946118	-0.292805618	-0.57417313	-0.316946886	0.295667782	-0.263907676	-0.596059065	0.756532082	-0.21092524	-0.032238487	-0.208396557	-0.424591193	-0.479125053	0.153827651	-0.323828158	-0.400998599	-0.454943232	-0.159030295	-0.116399499
XYLT1	0.342626385	-0.799387726	-0.212251854	0.208293062	0.05462575	-0.038566322	-0.834306236	-0.382981039	-0.004885965	0.129557005	-0.408697894	-0.204360384	1.416341157	-0.363305317	-0.135285927	0.604348827	0.232973023	0.06857577	-0.571455777	0.294387326	-0.033126257	0.028470363	0.202405865	0.017361532	-0.180334296	-0.789273949	0.324695102	-0.394948136	0.324373118	-0.239162901	-0.154037753	-0.255184848	0.080882986	0.022706753	-0.071379544	0.077852676	-0.258888273	-0.110985237	0.660676323	-0.065653681	-0.088356263	0.52134712	-0.32045479	0.102470114	0.376182915	0.172969317	-0.263638622	0.441210621	0.309985199	-0.404498384	-0.75776992	0.532852155	-0.002052023	0.195011135	-0.226411144	0.001552283	-0.237297209	0.164865265	0.131018084	-0.412970109	-1.041229874	-0.568751443	0.556099809	0.260437112	0.255353996	-0.042639979	0.359653438	-0.416803955	-0.295840229	-0.35617723	-0.068151444	-0.262494766	0.275130375	0.070295444	0.300755927	-0.561885096	0.085439387	0.331853744	0.58259018	-0.212646198	0.079665317	-0.152066036	-0.118111324	0.129234187	-0.015304603	0.350101407	-0.228731577	-0.251768329	-0.46832326	0.291568848	0.331725202	0.520391691	0.226662668	-0.044192289	-0.126506768	0.112517807	-0.232378317	0.728544707	0.311546408	-0.108150011
SNORD44	0.347957617	0.2292245	0.04364546	-0.175212889	-0.106136009	-0.348198322	-0.016587589	-0.097688476	-0.440654316	-0.020733501	-0.191152132	-0.739740021	0.142998409	0.039860839	-0.762853725	-0.32016636	-0.316337852	-0.492549671	-0.415534851	-0.253613004	0.599836777	-0.294322426	-0.114826169	0.143860532	0.324049025	0.271005906	-0.056297595	-0.210783084	0.116298435	-0.107327911	-0.806536043	0.620611953	-0.152843636	-0.299292116	0.748898765	0.271984458	0.087380467	-0.147630053	0.148982817	0.301518036	0.052667755	-0.002663348	0.119265811	0.182127119	-0.363597439	0.42960765	0.392372416	-0.229496765	0.438592784	0.333048505	-0.315641019	0.09156934	0.150676365	0.326354861	-0.023525296	0.184592586	-0.818669378	-0.078997597	0.177781199	0.038538864	-0.1515561	-0.002236105	0.182108065	0.538663744	-0.193913205	0.064535131	-0.409452941	-0.130937831	-0.087078077	-0.018609075	0.152349259	-0.234749925	-0.73664785	-0.447267179	0.040389168	0.039734752	0.004215319	0.13533187	-0.349567489	-0.343244315	-0.301282403	0.08655024	0.349751933	0.072960715	-0.390782085	0.082057772	0.152941583	-0.092268947	-0.067829256	-0.201361904	-0.113520633	0.172977282	-0.652025894	-0.079698499	0.582403066	0.420796408	0.057057255	-0.247033417	-0.091053955	-0.112771137
C6orf62	-0.033619456	0.023655936	-0.085024364	0.037396697	0.152478718	-0.150046536	-0.305975948	0.184078096	-0.263137372	0.126308528	-0.088212384	-0.152790939	0.473904868	-0.02981273	-0.283993757	-0.053295588	-0.061177371	-0.007279689	-0.127257832	-0.100209051	0.212883568	-0.034798325	-0.197524333	-0.251541598	0.13750671	0.102112365	0.017148058	0.123426079	-0.067482975	-0.084924979	-0.314509358	0.16712619	-0.053327305	-0.005116499	0.269385308	-0.003060497	0.037108952	-0.057487947	0.147328614	0.201928905	0.022247521	-0.022114839	0.082355831	0.253095604	-0.302399393	0.112707131	0.17108552	0.087804283	0.158961854	0.298558496	0.03343026	0.080672929	0.12504701	0.256295752	-0.136563491	0.019795281	-0.613288443	-0.008909758	-0.071338304	0.115502066	-0.061143246	-0.104215175	0.168358243	0.116757696	0.120370222	0.047693448	-0.399553414	-0.156203429	-0.221972718	0.061976822	-0.043545534	-0.295177379	-0.133032134	-0.124749739	0.038300741	-0.026307241	0.075539006	0.022666	-0.178866592	-0.033795307	0.026637836	0.155054036	-0.017417755	0.10611061	-0.318591172	-0.189459392	-0.034045428	0.109143351	-0.029586455	-0.040828403	0.050663679	0.127779698	-0.379973842	0.00507255	0.069533739	0.059616253	-0.122242145	-0.040712477	0.056502709	-0.121439306
PER3	-0.118905607	-0.626625165	0.778374386	-0.215406606	-0.224520208	0.298211993	0.139159281	0.311608295	-0.157436319	-0.101237134	0.602867855	-0.219864948	0.524647816	0.810964912	0.687205595	0.747976146	1.04321438	0.163544286	-0.207482276	0.090121652	-0.238324805	0.732122166	0.390424837	-0.323591636	-0.132866761	0.121130284	0.061962174	-0.271591024	0.251896762	0.258785692	0.237591832	-0.165036961	0.122891233	-0.174571499	-0.616016078	-0.220262711	-0.220140374	-0.098476115	-0.146304929	-0.096504617	-0.014887692	0.450096083	0.350091337	0.122438024	-0.387859817	-0.341954055	-0.123938118	0.048959055	-0.423506861	-0.364338278	0.385568529	-0.047509258	-0.081021684	0.020736403	-0.328001856	-0.012520411	0.426501322	0.193613657	-0.321670529	-0.674466783	0.135626186	-0.335956245	-0.135291799	-0.218335787	-0.011251864	0.131133001	-0.492499918	0.053242595	-0.24176846	0.041573012	0.176715797	0.076956384	0.706372305	-0.069791218	-0.250463259	0.026312224	0.230144618	-0.131632769	0.109370068	0.13431153	0.453328763	-0.190375765	-0.593377716	-0.150333211	-0.541358354	0.108836498	-0.538988575	-0.545093186	0.509640068	0.234658022	0.211591649	0.265529792	-0.253607885	-0.08791389	-0.312644173	-0.348321387	-0.358473113	-0.202755666	-0.339456806	0.194864312
GALNT3	1.090387917	0.904208976	-0.748419226	-0.245660163	-0.01818206	-0.643474554	-0.591669678	-0.573607491	-0.489290284	0.023527189	-1.25257743	0.043606657	0.208647557	-1.27676335	-0.176293183	-0.564036955	-1.158691318	0.807875865	1.591918868	-1.2532758	0.172144082	-0.892955909	-0.867644746	-0.147556363	0.890355562	0.251644394	0.339868389	-0.210070533	-0.223788052	0.059762155	-0.475231505	-0.028828017	-0.088428163	0.731132993	0.79793123	0.272494837	0.560421578	-0.345825533	0.497557705	0.622867291	0.027423611	0.82990536	-0.130150827	0.594954911	0.362305457	0.638279316	-0.01175874	0.758626962	0.172644786	0.839443632	-0.106593345	0.77589787	-0.010115278	0.091934894	0.533335398	-0.139089849	-0.63659875	-1.455109486	-0.310492067	1.102674301	0.207829436	-0.200865652	0.748844699	0.360296007	0.892891515	0.560431977	0.868904999	-0.552402919	-1.114146653	0.299943214	0.126151974	-0.242143532	-1.607451223	0.28292959	0.393272005	-0.225173723	-0.599002433	-0.491656712	-0.212613041	0.549840627	-0.077024848	0.61996129	-0.180710911	0.027985154	0.727404804	-0.255882321	0.611986933	-0.631359949	-0.757115817	0.424577784	0.502198735	-0.006595712	0.137198993	1.034879058	-0.045273111	0.492881666	-0.614785959	-0.520875054	0.618239192	-1.555815022
SLC3A2	-0.010980363	-0.143288147	0.108941688	-0.106710603	-0.33353612	0.067771814	-0.104432397	0.269779562	0.118007411	-0.119506331	-0.278492681	-0.167872425	-0.099800675	-0.148579933	-0.278482061	-0.018657128	-0.195097483	-0.111205457	0.2524246	-0.049612807	-0.063957323	0.082965111	-0.251284082	-0.058539708	-0.023384329	-0.080521706	0.236735643	-0.359584963	0.208556214	-0.016786077	-0.039239777	0.280573501	0.152277047	-0.403071912	0.168966323	-0.11454107	-0.214153531	-0.19552389	-0.350389503	-0.061112914	-0.275393191	0.388263847	-0.168285533	-0.243755492	0.151777629	0.14744738	0.406266988	0.117728607	0.069170689	-0.133547473	-0.012808264	-0.195380803	0.057207193	0.411007911	0.212600968	0.336925549	-0.129226171	0.029678051	0.242231926	0.35468229	-0.006204809	-0.218520317	0.105568398	0.253104088	-0.057258408	0.235524559	-0.171444583	-0.054909366	-0.349855265	0.056597162	-0.198658175	-0.098064328	-0.239186185	-0.136546232	0.116203114	-0.120509169	0.185191	0.041149007	0.009108493	-0.176706074	-0.120700442	0.220315031	-0.052537775	0.087608828	0.270852273	-0.140312642	0.019338825	-0.191285362	-0.260332679	0.167358978	0.222531426	-0.070724858	0.114362985	0.115880396	0.037220191	0.080061422	-0.024086657	-0.048029022	0.016338871	-0.083652114
LGALS3BP	0.005263355	-1.66690717	0.198323981	0.475424294	0.049263789	0.11809674	0.431326619	-0.094730954	0.43746727	-0.824566824	0.564308337	0.220461146	0.341531188	0.173631006	0.18600054	0.306831795	0.318066443	-0.135591989	-0.032787746	0.431562274	0.118115064	-1.151300892	0.645696366	0.705831119	-0.295855506	0.159617805	-0.024991221	-0.394091446	0.013984369	-0.175651701	-0.19047012	0.243248087	0.134864965	-0.445696377	-0.459550424	0.433688526	-0.354888144	0.043215072	-0.400806022	-0.396668029	-0.263116271	-0.818179527	0.096238388	-0.560416245	-0.160372256	0.036197263	-0.021867641	-0.400185951	-0.104535346	0.132893286	0.594972594	-0.289618742	-0.361936934	-0.098012961	0.256475759	-0.123115496	0.453518253	0.285440331	0.299339523	-0.14949961	-0.495167628	0.487159021	-0.557552246	0.06186976	-0.960120486	0.277566399	0.230942817	-0.116528072	0.62268345	-1.001784708	0.093461737	0.463603734	0.285649078	0.377501109	0.604720975	0.582835822	0.265600838	0.061065216	-0.596768186	-0.385459702	0.225363855	-0.486542773	0.400666558	-0.168668826	0.172526834	0.471749764	-0.07836401	0.201363249	0.524879996	0.550156657	0.258448284	-0.001848106	-0.410203149	-0.292859396	0.363964815	0.155098701	0.449207612	0.095165602	-0.073190825	-0.053723739
DHRSX	0.36596002	-0.000294383	0.382430513	-0.302942359	-0.020095325	0.075337512	-0.404503981	-0.252587193	-0.087457121	-0.320425806	-0.089909014	-0.070649153	0.461093311	-0.130906181	0.018511232	-0.265759869	0.284741246	-0.326005468	-0.101228939	-0.052210979	0.501848574	-0.036507611	0.089150871	0.430710791	0.241332862	0.129709104	0.402345062	-0.079237138	-0.025070596	0.22825122	-0.46752563	0.453016627	-0.557182215	-0.120784766	0.397488524	0.565201598	-0.127829672	-0.336650207	0.284030889	0.400495562	0.048946669	-0.364145841	0.092244818	-0.168339558	-0.568328817	0.382455141	-0.196860339	-0.150530975	0.104983707	0.133252194	0.003746973	-0.07678211	0.021416638	-0.252771855	-0.09993074	0.332746403	-0.430464605	-0.098968549	0.451294809	0.424938161	0.170509652	-0.366862848	0.080641821	0.200389252	-0.398789575	0.019754262	-0.312928991	-0.059977557	-0.342684833	-0.252540247	-0.216314464	0.055343522	-0.029549741	0.450624551	0.426412346	-0.266022087	0.097424359	-0.167601956	-0.46751247	-1.030668705	0.013672268	0.206805384	-0.311400024	0.088937993	0.143083905	-0.004805192	-0.244645377	-0.303029471	-0.508271535	0.020340626	-0.370326806	0.108580095	-0.761052816	-0.391263905	0.449479499	0.097744025	-0.445582411	-0.296907378	-0.156722753	-0.407810504
TAP1	-0.113306761	-0.542100315	-0.146997076	0.145097583	-0.176813651	-0.226259307	-0.150750584	0.079797262	-0.292858374	-0.035227139	-0.468804291	0.153083	0.509802125	-0.168703987	-0.241926043	-0.004801614	-0.377809855	0.103752246	0.040119453	-0.050677848	0.211646498	-0.178769814	0.100176168	0.174233248	0.040593819	-0.305930296	-0.147347319	-0.382250038	0.108577906	-0.023966744	-0.117738794	0.037560941	0.045397471	-0.145986479	-0.046638412	0.13009081	-0.134925209	-0.290208511	-0.270747899	-0.084393482	-0.309225851	-0.001297471	-0.17066349	-0.33524482	-0.137992847	-0.149537118	-0.035344972	0.236679241	0.250370984	0.095309526	0.063726068	-0.154590238	-0.251875549	0.244759743	0.013423671	-0.056121175	-0.077357921	-0.324727403	0.051292642	0.140871821	-0.020161494	0.145502495	0.246129043	0.299185237	0.001084204	0.021657539	0.122159176	0.300118058	-0.15317122	0.034980001	0.329807599	-0.085642793	-0.300887609	-0.024289741	0.25094503	-0.43378518	1.075581102	0.041300193	-0.286061906	-0.125883178	-0.264424598	-0.258198875	-0.134264431	0.225096845	-0.071998376	-0.040577894	0.039252492	0.26976653	-0.19260074	0.182796167	0.175558623	0.025615118	-0.180675826	0.088029347	0.317088228	-0.045322566	0.173723081	-0.266247189	-0.09698242	-0.283786153
CHAF1B	-0.363928716	0.810647126	-0.363873375	-0.116597921	0.329894862	-0.445036261	-0.546729074	0.329113301	-0.559838761	0.952786014	-0.261788095	-0.448138627	0.791628056	-0.291781616	-0.712576501	-0.1074024	-0.539295464	0.122099129	-1.147603045	-0.2596936	-0.294454054	0.640137903	-0.605655303	-0.491956377	0.370090017	-0.201383748	0.046417557	0.45297124	-0.241385956	-0.471058155	0.034869619	-0.208575912	-0.04149191	0.71118271	0.202017376	-0.305785607	0.555815624	-0.091187261	0.576330576	0.750864383	0.125315862	0.167749848	-0.23782775	0.50602137	0.305660276	0.112670907	0.339907784	0.413469263	0.262044525	-0.130291714	-0.539428531	0.564477946	0.019243599	0.162915941	-0.120125856	-0.007474681	-0.816607517	0.151223569	-0.520122614	-0.656563184	-0.452273817	0.053472476	0.496850563	0.305766975	0.561773337	-0.048163045	-0.452470557	-0.070873617	0.299112289	-0.080834442	-0.068625936	-0.253267451	-0.18537678	-0.503692147	-0.1860554	-0.412164219	0.363247118	-0.108889636	0.203261491	0.471082656	-0.303224961	0.001436996	0.186331305	0.149490064	-0.636503481	-0.032339353	0.089564309	0.087633998	-0.580838879	0.413965544	0.388900294	0.940218396	0.044579168	0.374835508	0.384702682	0.401759479	0.227266215	0.306566338	0.035640059	-0.222596406
C15orf24	0.258484362	-0.131738805	0.008561547	0.086842418	-0.045777054	-0.050822564	-0.127147399	0.076835361	0.261877542	0.131461277	-0.12041917	0.083997536	0.199082081	-0.090121867	0.067606444	0.056912076	0.103660968	-0.055514604	0.379756807	0.018105808	0.197602907	-0.198411578	0.051226177	0.086381161	-0.180435741	-0.032767987	-0.049147459	-0.165667472	0.099558516	0.056789422	-0.301038894	0.116410703	-0.175382413	-0.235861972	0.053685664	0.173154653	-0.249801835	-0.037253162	-0.297998745	0.076005778	-0.203754261	-0.287555688	-0.057353027	-0.184418261	-0.138613524	-0.114715628	-0.020497855	0.002406571	0.138953738	0.162448945	-0.093152951	-0.049004481	-0.049698889	0.24643571	-0.086107195	-0.032117653	0.023138427	-0.156165832	0.178028877	0.295030898	0.117976423	-0.005106336	-0.034542581	0.079333556	-0.075377425	0.174415411	0.072956882	0.079626169	-0.01562376	-0.070923154	0.031679052	-0.017642613	0.016221806	0.296871892	0.071320404	-0.036107662	0.137498052	0.038199584	-0.115925504	-0.120437011	-0.069235792	0.079767226	0.073476774	-0.066657401	0.205982326	0.003693077	-0.120194534	-0.017084218	-0.069288951	-0.18628793	-0.069906805	-0.077637242	-0.056933615	-0.116886633	-0.086178988	-0.156561296	-0.230497506	-0.018542575	0.11805174	-0.107381147
BMP6	-0.022462609	-0.095117888	0.556674042	0.001762744	-0.149171151	0.521731599	-0.086774559	0.243594653	0.503850239	-0.041141301	0.643917856	-0.121793349	0.611368049	0.148649896	0.374017154	0.674149256	0.577912802	0.822493109	0.560859747	1.003116342	-0.333484568	0.266059856	-0.155401915	0.044417142	-0.175837938	2.030984593	0.233768602	-0.176241417	-0.558007403	0.241054757	0.282614694	0.9030525	0.091700862	-0.494944445	-0.405138762	0.101307764	-0.209401707	0.67512243	-0.369953191	-0.490275447	0.188290228	-1.321879108	0.923730163	-0.15340516	-0.784326077	-0.146438667	-0.150062278	0.128857112	-0.875347545	-0.220431437	0.490929315	-0.179472362	0.175871179	-0.123542468	0.224069391	-0.582853852	0.722164865	0.522508592	0.22292758	-0.013644117	0.762821127	-0.085407389	0.028732335	-0.072820725	-0.192380119	0.517232098	-0.237718979	0.242973284	0.005619348	-0.36428167	-0.284600773	0.750411046	0.485889375	0.103733316	0.054833745	0.045895619	-0.11723296	0.118313442	-0.089875643	-0.270023353	0.272400647	-0.16140145	-0.461878629	-0.073287799	0.542818032	-0.002789413	-0.543637522	-0.146653788	0.600416341	-0.112716658	0.254681133	-0.255046385	0.306869291	-0.293943915	-0.33809842	-0.419825362	-0.378639971	-0.450733878	0.278285456	2.516385843
